timestamp,alert_id,rule_name,metric,value,threshold,severity,service,host,tower,status,duration_min
2024-05-13 04:08:32.175452,ALT-017975,DBConnectionPool,connection_pct,105.29,80,P3 Medium,cache-cluster,host-036,Database,resolved,145
2024-05-13 04:14:55.410072,ALT-010793,PodCrashLoop,restart_count,3.09,3,P4 Low,analytics-engine,host-011,Cloud,firing,160
2024-05-13 04:22:26.295890,ALT-009320,HighCPU,cpu_util,74.66,80,P4 Low,message-broker,host-040,Compute,firing,149
2024-05-13 04:59:05.569739,ALT-005128,HighGCPause,gc_pause_ms,719.98,500,P2 High,payment-gateway,host-044,Application,resolved,116
2024-05-13 05:17:15.676377,ALT-011561,PodCrashLoop,restart_count,6.4,3,P1 Critical,reporting-service,host-034,Cloud,resolved,122
2024-05-13 05:22:35.543067,ALT-004569,HighErrorRate,error_rate,8.0,5,P2 High,reporting-service,host-009,Application,firing,130
2024-05-13 05:39:55.355901,ALT-000977,PodCrashLoop,restart_count,6.32,3,P1 Critical,api-gateway,host-041,Cloud,firing,72
2024-05-13 06:07:40.176920,ALT-014264,DBConnectionPool,connection_pct,125.26,80,P2 High,auth-service,host-016,Database,firing,62
2024-05-13 06:17:31.063981,ALT-008021,HighCPU,cpu_util,76.8,80,P4 Low,notification-service,host-008,Compute,firing,237
2024-05-13 06:21:36.557545,ALT-009003,HighMemory,memory_util,107.27,85,P3 Medium,reporting-service,host-001,Compute,firing,20
2024-05-13 06:43:40.535607,ALT-018793,DBConnectionPool,connection_pct,93.37,80,P3 Medium,auth-service,host-025,Database,firing,216
2024-05-13 06:51:08.828613,ALT-007870,LowRequestRate,request_rate,18.99,10,P1 Critical,reporting-service,host-026,Application,firing,194
2024-05-13 07:30:32.758855,ALT-018036,DiskFull,disk_util,224.71,90,P1 Critical,payment-gateway,host-001,Storage,resolved,30
2024-05-13 07:47:58.192096,ALT-008151,PodCrashLoop,restart_count,5.81,3,P1 Critical,payment-gateway,host-010,Cloud,resolved,91
2024-05-13 07:56:13.708704,ALT-010229,LowNetworkThroughput,net_in_mbps,20.42,10,P1 Critical,analytics-engine,host-009,Network,firing,61
2024-05-13 08:06:47.235005,ALT-018254,HighCPU,cpu_util,148.68,80,P1 Critical,inventory-api,host-047,Compute,firing,207
2024-05-13 08:07:29.029862,ALT-016307,HighErrorRate,error_rate,10.6,5,P1 Critical,analytics-engine,host-014,Application,firing,46
2024-05-13 08:07:39.268669,ALT-005732,HighMemory,memory_util,163.23,85,P1 Critical,notification-service,host-040,Compute,resolved,20
2024-05-13 08:10:08.469051,ALT-013385,LowRequestRate,request_rate,20.29,10,P1 Critical,auth-service,host-014,Application,resolved,13
2024-05-13 08:12:27.708854,ALT-015135,HighMemory,memory_util,101.0,85,P3 Medium,inventory-api,host-013,Compute,firing,111
2024-05-13 08:45:02.375433,ALT-004268,HighErrorRate,error_rate,7.46,5,P2 High,analytics-engine,host-018,Application,firing,197
2024-05-13 09:28:28.919346,ALT-011441,PodCrashLoop,restart_count,6.14,3,P1 Critical,reporting-service,host-020,Cloud,resolved,45
2024-05-13 09:49:24.939328,ALT-004958,HighCPU,cpu_util,146.4,80,P1 Critical,payment-gateway,host-028,Compute,firing,212
2024-05-13 09:50:48.570262,ALT-007371,HighErrorRate,error_rate,7.36,5,P2 High,auth-service,host-026,Application,firing,210
2024-05-13 09:58:45.180229,ALT-009738,CloudQuotaExhausted,quota_pct,147.8,90,P2 High,analytics-engine,host-019,Cloud,resolved,30
2024-05-13 10:00:10.221174,ALT-011030,HighErrorRate,error_rate,11.53,5,P1 Critical,message-broker,host-001,Application,resolved,39
2024-05-13 10:06:21.824391,ALT-003442,HighLatency,latency_ms,1375.53,1000,P3 Medium,order-service,host-047,Application,firing,119
2024-05-13 10:22:10.968309,ALT-008716,PodCrashLoop,restart_count,3.87,3,P3 Medium,analytics-engine,host-045,Cloud,firing,12
2024-05-13 10:55:32.758622,ALT-000563,LowRequestRate,request_rate,9.75,10,P4 Low,api-gateway,host-041,Application,resolved,95
2024-05-13 11:01:09.108235,ALT-005957,PodCrashLoop,restart_count,4.88,3,P2 High,api-gateway,host-044,Cloud,firing,185
2024-05-13 11:19:05.712649,ALT-018311,LowRequestRate,request_rate,19.93,10,P1 Critical,inventory-api,host-014,Application,firing,54
2024-05-13 11:26:48.372692,ALT-010800,NetworkPacketLoss,packet_loss_pct,6.29,5,P3 Medium,inventory-api,host-036,Network,resolved,29
2024-05-13 11:42:54.767335,ALT-018467,NetworkPacketLoss,packet_loss_pct,4.62,5,P4 Low,api-gateway,host-023,Network,resolved,200
2024-05-13 11:52:19.790904,ALT-000611,HighLatency,latency_ms,2410.35,1000,P1 Critical,cache-cluster,host-021,Application,firing,22
2024-05-13 11:53:18.324738,ALT-013103,CloudQuotaExhausted,quota_pct,116.1,90,P3 Medium,auth-service,host-004,Cloud,resolved,12
2024-05-13 11:54:50.162178,ALT-002722,HighLatency,latency_ms,928.76,1000,P4 Low,inventory-api,host-007,Application,resolved,216
2024-05-13 13:16:05.696006,ALT-017818,CloudQuotaExhausted,quota_pct,147.3,90,P2 High,inventory-api,host-032,Cloud,firing,131
2024-05-13 13:40:05.768877,ALT-008770,HighCPU,cpu_util,76.16,80,P4 Low,order-service,host-050,Compute,firing,208
2024-05-13 13:45:15.187827,ALT-014070,CloudQuotaExhausted,quota_pct,109.63,90,P3 Medium,analytics-engine,host-017,Cloud,firing,103
2024-05-13 13:45:38.153451,ALT-004698,HighLatency,latency_ms,1520.17,1000,P2 High,cache-cluster,host-050,Application,firing,8
2024-05-13 13:45:45.131331,ALT-012883,PodCrashLoop,restart_count,3.9,3,P3 Medium,reporting-service,host-020,Cloud,firing,68
2024-05-13 14:22:21.541745,ALT-006399,DiskFull,disk_util,95.84,90,P4 Low,analytics-engine,host-013,Storage,firing,87
2024-05-13 14:32:56.937209,ALT-003285,LowRequestRate,request_rate,21.65,10,P1 Critical,analytics-engine,host-024,Application,resolved,147
2024-05-13 14:55:40.243178,ALT-018451,HighGCPause,gc_pause_ms,514.18,500,P4 Low,analytics-engine,host-042,Application,resolved,195
2024-05-13 15:20:02.969563,ALT-007239,PodCrashLoop,restart_count,4.1,3,P3 Medium,api-gateway,host-010,Cloud,resolved,43
2024-05-13 15:35:53.328152,ALT-001738,LowRequestRate,request_rate,24.51,10,P1 Critical,order-service,host-021,Application,firing,104
2024-05-13 16:03:27.048584,ALT-016659,HighErrorRate,error_rate,4.77,5,P4 Low,notification-service,host-041,Application,resolved,217
2024-05-13 16:14:17.740407,ALT-000273,HighCPU,cpu_util,108.84,80,P3 Medium,analytics-engine,host-024,Compute,firing,220
2024-05-13 16:21:09.397535,ALT-013291,LowRequestRate,request_rate,15.53,10,P2 High,inventory-api,host-011,Application,resolved,36
2024-05-13 16:25:02.407569,ALT-018443,DBConnectionPool,connection_pct,128.31,80,P2 High,cache-cluster,host-022,Database,resolved,3
2024-05-13 16:37:02.811087,ALT-014549,DiskFull,disk_util,145.37,90,P2 High,analytics-engine,host-027,Storage,firing,11
2024-05-13 16:43:52.752427,ALT-003999,NetworkPacketLoss,packet_loss_pct,4.57,5,P4 Low,payment-gateway,host-031,Network,firing,177
2024-05-13 16:52:58.742188,ALT-007074,HighCPU,cpu_util,148.96,80,P1 Critical,auth-service,host-043,Compute,firing,6
2024-05-13 17:21:40.034846,ALT-004097,HighCPU,cpu_util,87.43,80,P4 Low,notification-service,host-011,Compute,resolved,95
2024-05-13 17:26:00.722582,ALT-017596,DBConnectionPool,connection_pct,169.32,80,P1 Critical,message-broker,host-001,Database,resolved,225
2024-05-13 17:27:40.066548,ALT-005785,HighMemory,memory_util,159.39,85,P1 Critical,cache-cluster,host-037,Compute,firing,178
2024-05-13 17:33:54.947719,ALT-003339,HighLatency,latency_ms,1102.44,1000,P3 Medium,api-gateway,host-001,Application,firing,209
2024-05-13 17:49:14.437231,ALT-003187,DBConnectionPool,connection_pct,216.05,80,P1 Critical,inventory-api,host-040,Database,resolved,69
2024-05-13 17:58:29.976064,ALT-001299,DiskFull,disk_util,228.5,90,P1 Critical,message-broker,host-048,Storage,firing,150
2024-05-13 18:04:29.365669,ALT-004876,HighGCPause,gc_pause_ms,548.6,500,P4 Low,auth-service,host-024,Application,firing,21
2024-05-13 18:17:33.511419,ALT-004129,LowRequestRate,request_rate,9.94,10,P4 Low,auth-service,host-021,Application,resolved,45
2024-05-13 18:22:17.394132,ALT-003399,LowRequestRate,request_rate,12.99,10,P3 Medium,notification-service,host-006,Application,resolved,193
2024-05-13 18:24:02.128152,ALT-007928,HighErrorRate,error_rate,8.08,5,P2 High,cache-cluster,host-043,Application,firing,19
2024-05-13 18:25:02.138495,ALT-004389,LowRequestRate,request_rate,22.54,10,P1 Critical,analytics-engine,host-044,Application,resolved,186
2024-05-13 18:35:49.992737,ALT-011193,HighGCPause,gc_pause_ms,1071.63,500,P1 Critical,notification-service,host-036,Application,firing,52
2024-05-13 18:58:05.999030,ALT-012800,HighGCPause,gc_pause_ms,789.93,500,P2 High,auth-service,host-005,Application,resolved,163
2024-05-13 19:36:05.370165,ALT-007356,CloudQuotaExhausted,quota_pct,122.66,90,P3 Medium,reporting-service,host-003,Cloud,resolved,71
2024-05-13 19:37:56.981962,ALT-013877,NetworkPacketLoss,packet_loss_pct,5.51,5,P3 Medium,inventory-api,host-016,Network,firing,128
2024-05-13 19:39:15.796094,ALT-017645,HighMemory,memory_util,102.93,85,P3 Medium,analytics-engine,host-009,Compute,firing,135
2024-05-13 19:41:35.097716,ALT-005220,LowNetworkThroughput,net_in_mbps,14.0,10,P3 Medium,message-broker,host-043,Network,firing,61
2024-05-13 19:58:22.351759,ALT-003933,NetworkPacketLoss,packet_loss_pct,7.22,5,P2 High,auth-service,host-036,Network,firing,45
2024-05-13 20:05:35.255362,ALT-002300,DBConnectionPool,connection_pct,170.1,80,P1 Critical,order-service,host-016,Database,firing,33
2024-05-13 20:43:10.759375,ALT-010048,PodCrashLoop,restart_count,3.68,3,P3 Medium,cache-cluster,host-021,Cloud,resolved,197
2024-05-13 20:53:07.974046,ALT-019364,DiskFull,disk_util,178.27,90,P1 Critical,analytics-engine,host-038,Storage,firing,41
2024-05-13 21:31:22.531642,ALT-001185,PodCrashLoop,restart_count,3.67,3,P3 Medium,notification-service,host-036,Cloud,firing,2
2024-05-13 21:39:53.487822,ALT-002421,HighErrorRate,error_rate,6.11,5,P3 Medium,api-gateway,host-038,Application,firing,12
2024-05-13 21:57:01.177913,ALT-003903,HighMemory,memory_util,167.86,85,P1 Critical,auth-service,host-043,Compute,firing,105
2024-05-13 22:02:28.226289,ALT-012158,DiskFull,disk_util,86.33,90,P4 Low,payment-gateway,host-034,Storage,firing,131
2024-05-13 22:05:27.478938,ALT-017262,LowNetworkThroughput,net_in_mbps,12.72,10,P3 Medium,auth-service,host-022,Network,resolved,180
2024-05-13 22:09:08.231583,ALT-015861,HighMemory,memory_util,158.8,85,P1 Critical,api-gateway,host-050,Compute,resolved,49
2024-05-13 22:35:37.649325,ALT-017173,HighGCPause,gc_pause_ms,902.88,500,P1 Critical,inventory-api,host-028,Application,firing,167
2024-05-13 22:40:26.803209,ALT-017612,HighMemory,memory_util,182.56,85,P1 Critical,auth-service,host-019,Compute,resolved,211
2024-05-13 22:45:08.134640,ALT-008482,HighErrorRate,error_rate,5.07,5,P4 Low,auth-service,host-030,Application,firing,23
2024-05-13 22:51:35.213735,ALT-014480,HighCPU,cpu_util,131.61,80,P2 High,notification-service,host-008,Compute,resolved,187
2024-05-13 23:00:14.691385,ALT-002534,HighLatency,latency_ms,1610.12,1000,P2 High,inventory-api,host-023,Application,firing,27
2024-05-13 23:06:01.041702,ALT-005858,DiskFull,disk_util,196.58,90,P1 Critical,message-broker,host-036,Storage,firing,205
2024-05-13 23:07:31.165587,ALT-004543,NetworkPacketLoss,packet_loss_pct,13.0,5,P1 Critical,order-service,host-046,Network,firing,102
2024-05-13 23:26:45.759478,ALT-019585,DBConnectionPool,connection_pct,96.65,80,P3 Medium,payment-gateway,host-036,Database,resolved,159
2024-05-13 23:35:24.211382,ALT-015367,PodCrashLoop,restart_count,3.92,3,P3 Medium,analytics-engine,host-043,Cloud,firing,57
2024-05-13 23:43:48.288106,ALT-013645,DiskFull,disk_util,206.72,90,P1 Critical,cache-cluster,host-009,Storage,resolved,31
2024-05-14 00:03:46.886483,ALT-015153,DBConnectionPool,connection_pct,91.93,80,P3 Medium,payment-gateway,host-009,Database,firing,189
2024-05-14 00:07:18.137383,ALT-016041,PodCrashLoop,restart_count,4.35,3,P2 High,api-gateway,host-015,Cloud,resolved,114
2024-05-14 00:19:40.878340,ALT-017431,PodCrashLoop,restart_count,4.48,3,P2 High,payment-gateway,host-004,Cloud,resolved,24
2024-05-14 00:47:48.710250,ALT-014025,CloudQuotaExhausted,quota_pct,126.48,90,P2 High,reporting-service,host-017,Cloud,firing,123
2024-05-14 00:54:27.754674,ALT-015925,HighErrorRate,error_rate,7.68,5,P2 High,api-gateway,host-002,Application,firing,148
2024-05-14 01:27:18.769963,ALT-017713,HighCPU,cpu_util,94.76,80,P3 Medium,auth-service,host-037,Compute,firing,88
2024-05-14 01:35:03.617302,ALT-011734,HighLatency,latency_ms,932.0,1000,P4 Low,cache-cluster,host-047,Application,resolved,51
2024-05-14 01:47:57.126639,ALT-014115,HighMemory,memory_util,229.36,85,P1 Critical,message-broker,host-021,Compute,firing,135
2024-05-14 01:49:16.881073,ALT-009152,PodCrashLoop,restart_count,5.83,3,P1 Critical,auth-service,host-026,Cloud,firing,21
2024-05-14 01:58:15.836288,ALT-019269,HighMemory,memory_util,97.38,85,P3 Medium,cache-cluster,host-022,Compute,firing,171
2024-05-14 02:02:54.682504,ALT-000343,LowRequestRate,request_rate,9.15,10,P4 Low,order-service,host-038,Application,firing,202
2024-05-14 02:33:30.812318,ALT-002666,LowNetworkThroughput,net_in_mbps,15.6,10,P2 High,notification-service,host-012,Network,firing,190
2024-05-14 03:11:20.958934,ALT-001106,LowNetworkThroughput,net_in_mbps,25.38,10,P1 Critical,notification-service,host-009,Network,resolved,72
2024-05-14 03:42:30.868633,ALT-013412,HighMemory,memory_util,88.15,85,P4 Low,analytics-engine,host-040,Compute,firing,137
2024-05-14 03:54:59.029163,ALT-012715,NetworkPacketLoss,packet_loss_pct,9.26,5,P1 Critical,inventory-api,host-035,Network,firing,209
2024-05-14 03:55:11.060857,ALT-011133,HighMemory,memory_util,164.53,85,P1 Critical,order-service,host-047,Compute,firing,165
2024-05-14 03:58:03.068755,ALT-003971,HighGCPause,gc_pause_ms,798.22,500,P2 High,reporting-service,host-006,Application,resolved,68
2024-05-14 04:14:23.347358,ALT-014380,HighErrorRate,error_rate,8.1,5,P2 High,api-gateway,host-020,Application,resolved,236
2024-05-14 04:14:31.899393,ALT-010253,DBConnectionPool,connection_pct,90.62,80,P3 Medium,message-broker,host-009,Database,firing,126
2024-05-14 04:30:39.724946,ALT-003106,DBConnectionPool,connection_pct,161.73,80,P1 Critical,inventory-api,host-017,Database,firing,114
2024-05-14 04:50:45.535085,ALT-004585,HighMemory,memory_util,91.5,85,P4 Low,auth-service,host-029,Compute,firing,194
2024-05-14 05:01:57.742713,ALT-011899,HighErrorRate,error_rate,7.43,5,P2 High,inventory-api,host-015,Application,firing,151
2024-05-14 05:13:41.316241,ALT-018679,PodCrashLoop,restart_count,2.84,3,P4 Low,reporting-service,host-016,Cloud,firing,80
2024-05-14 05:16:49.527097,ALT-003201,DiskFull,disk_util,116.19,90,P3 Medium,order-service,host-033,Storage,firing,186
2024-05-14 05:22:16.532636,ALT-006145,LowNetworkThroughput,net_in_mbps,11.37,10,P3 Medium,cache-cluster,host-004,Network,firing,128
2024-05-14 05:32:11.803117,ALT-016705,CloudQuotaExhausted,quota_pct,133.22,90,P2 High,analytics-engine,host-007,Cloud,resolved,12
2024-05-14 05:40:31.363878,ALT-019461,NetworkPacketLoss,packet_loss_pct,7.75,5,P2 High,reporting-service,host-019,Network,resolved,5
2024-05-14 05:57:23.351543,ALT-005589,CloudQuotaExhausted,quota_pct,94.66,90,P4 Low,reporting-service,host-044,Cloud,firing,102
2024-05-14 06:05:38.448238,ALT-013243,LowNetworkThroughput,net_in_mbps,10.84,10,P4 Low,api-gateway,host-030,Network,resolved,99
2024-05-14 06:23:01.659697,ALT-000396,HighCPU,cpu_util,121.33,80,P2 High,notification-service,host-017,Compute,resolved,215
2024-05-14 06:29:17.404431,ALT-018486,LowRequestRate,request_rate,9.12,10,P4 Low,inventory-api,host-027,Application,firing,3
2024-05-14 06:30:27.233908,ALT-013821,DiskFull,disk_util,102.19,90,P3 Medium,analytics-engine,host-026,Storage,firing,14
2024-05-14 06:34:21.106415,ALT-002886,LowNetworkThroughput,net_in_mbps,10.65,10,P4 Low,auth-service,host-028,Network,firing,64
2024-05-14 06:47:41.676675,ALT-002254,HighMemory,memory_util,107.7,85,P3 Medium,api-gateway,host-028,Compute,firing,28
2024-05-14 06:51:42.769930,ALT-006106,NetworkPacketLoss,packet_loss_pct,5.69,5,P3 Medium,message-broker,host-016,Network,resolved,221
2024-05-14 07:02:28.764783,ALT-017401,HighGCPause,gc_pause_ms,629.43,500,P3 Medium,message-broker,host-004,Application,resolved,151
2024-05-14 07:34:04.841887,ALT-016076,CloudQuotaExhausted,quota_pct,114.25,90,P3 Medium,api-gateway,host-033,Cloud,resolved,220
2024-05-14 08:27:34.756661,ALT-003404,HighCPU,cpu_util,112.66,80,P2 High,cache-cluster,host-035,Compute,resolved,27
2024-05-14 08:33:44.187905,ALT-014755,HighMemory,memory_util,89.28,85,P4 Low,payment-gateway,host-003,Compute,firing,73
2024-05-14 08:36:59.228043,ALT-004146,PodCrashLoop,restart_count,3.25,3,P4 Low,order-service,host-044,Cloud,resolved,117
2024-05-14 08:37:14.412467,ALT-017095,LowRequestRate,request_rate,21.63,10,P1 Critical,order-service,host-012,Application,resolved,131
2024-05-14 08:45:51.895989,ALT-003998,NetworkPacketLoss,packet_loss_pct,7.34,5,P2 High,notification-service,host-035,Network,resolved,67
2024-05-14 08:46:07.022360,ALT-001938,HighLatency,latency_ms,1127.33,1000,P3 Medium,auth-service,host-037,Application,resolved,185
2024-05-14 08:56:44.898861,ALT-019243,DiskFull,disk_util,97.56,90,P4 Low,inventory-api,host-011,Storage,firing,154
2024-05-14 09:08:20.231486,ALT-002965,HighCPU,cpu_util,89.5,80,P3 Medium,order-service,host-018,Compute,firing,114
2024-05-14 09:20:19.838676,ALT-014712,PodCrashLoop,restart_count,7.32,3,P1 Critical,auth-service,host-013,Cloud,firing,213
2024-05-14 09:35:48.579571,ALT-004478,PodCrashLoop,restart_count,6.39,3,P1 Critical,notification-service,host-019,Cloud,resolved,228
2024-05-14 09:49:24.768126,ALT-007851,LowNetworkThroughput,net_in_mbps,13.66,10,P3 Medium,cache-cluster,host-012,Network,firing,91
2024-05-14 10:01:19.031634,ALT-001101,CloudQuotaExhausted,quota_pct,141.6,90,P2 High,analytics-engine,host-045,Cloud,firing,135
2024-05-14 10:13:04.072731,ALT-009960,DiskFull,disk_util,105.3,90,P3 Medium,order-service,host-025,Storage,firing,57
2024-05-14 10:45:15.450968,ALT-013176,CloudQuotaExhausted,quota_pct,169.29,90,P1 Critical,api-gateway,host-039,Cloud,firing,81
2024-05-14 11:35:52.884592,ALT-001377,HighErrorRate,error_rate,10.18,5,P1 Critical,analytics-engine,host-013,Application,resolved,47
2024-05-14 11:50:15.134051,ALT-008560,DBConnectionPool,connection_pct,169.38,80,P1 Critical,payment-gateway,host-011,Database,resolved,79
2024-05-14 12:16:10.432390,ALT-000003,DBConnectionPool,connection_pct,86.74,80,P4 Low,message-broker,host-013,Database,firing,197
2024-05-14 12:22:02.341836,ALT-004700,DiskFull,disk_util,105.19,90,P3 Medium,inventory-api,host-036,Storage,firing,19
2024-05-14 12:49:20.552465,ALT-019342,HighMemory,memory_util,129.27,85,P2 High,order-service,host-012,Compute,firing,43
2024-05-14 12:49:51.379325,ALT-017293,DiskFull,disk_util,235.55,90,P1 Critical,message-broker,host-013,Storage,resolved,165
2024-05-14 13:40:38.343578,ALT-014652,HighMemory,memory_util,121.37,85,P2 High,reporting-service,host-037,Compute,firing,12
2024-05-14 13:41:48.400607,ALT-013506,HighErrorRate,error_rate,7.8,5,P2 High,auth-service,host-010,Application,firing,43
2024-05-14 13:46:50.878372,ALT-016296,DiskFull,disk_util,163.06,90,P1 Critical,message-broker,host-015,Storage,resolved,50
2024-05-14 14:06:33.997439,ALT-008370,CloudQuotaExhausted,quota_pct,90.01,90,P4 Low,auth-service,host-032,Cloud,resolved,176
2024-05-14 14:12:10.408616,ALT-006184,HighLatency,latency_ms,1422.91,1000,P2 High,cache-cluster,host-024,Application,firing,165
2024-05-14 14:18:02.382402,ALT-014076,HighGCPause,gc_pause_ms,719.53,500,P2 High,analytics-engine,host-033,Application,firing,87
2024-05-14 14:32:08.278517,ALT-000407,HighCPU,cpu_util,86.49,80,P4 Low,api-gateway,host-023,Compute,firing,132
2024-05-14 14:40:57.882235,ALT-016175,LowNetworkThroughput,net_in_mbps,12.35,10,P3 Medium,order-service,host-036,Network,firing,65
2024-05-14 14:45:44.856188,ALT-004925,HighLatency,latency_ms,1023.07,1000,P4 Low,payment-gateway,host-048,Application,resolved,26
2024-05-14 14:51:22.994074,ALT-003784,PodCrashLoop,restart_count,4.14,3,P3 Medium,api-gateway,host-021,Cloud,firing,28
2024-05-14 15:13:42.631055,ALT-017789,HighErrorRate,error_rate,5.72,5,P3 Medium,order-service,host-013,Application,firing,154
2024-05-14 15:43:47.140996,ALT-002118,HighLatency,latency_ms,1246.57,1000,P3 Medium,inventory-api,host-003,Application,firing,199
2024-05-14 15:57:18.083040,ALT-012586,LowRequestRate,request_rate,12.34,10,P3 Medium,inventory-api,host-042,Application,firing,135
2024-05-14 16:15:07.980507,ALT-017560,HighMemory,memory_util,85.26,85,P4 Low,payment-gateway,host-009,Compute,firing,158
2024-05-14 16:18:30.004088,ALT-007926,DiskFull,disk_util,237.84,90,P1 Critical,analytics-engine,host-023,Storage,firing,84
2024-05-14 16:34:07.345165,ALT-000372,DBConnectionPool,connection_pct,79.69,80,P4 Low,analytics-engine,host-012,Database,resolved,229
2024-05-14 16:37:08.409894,ALT-013621,HighCPU,cpu_util,168.19,80,P1 Critical,analytics-engine,host-035,Compute,firing,75
2024-05-14 16:52:29.519344,ALT-016147,NetworkPacketLoss,packet_loss_pct,4.55,5,P4 Low,auth-service,host-006,Network,firing,51
2024-05-14 17:02:09.224546,ALT-005891,DBConnectionPool,connection_pct,83.57,80,P4 Low,reporting-service,host-011,Database,firing,139
2024-05-14 17:14:51.402057,ALT-000594,DBConnectionPool,connection_pct,126.1,80,P2 High,auth-service,host-047,Database,firing,10
2024-05-14 17:36:29.223506,ALT-016388,NetworkPacketLoss,packet_loss_pct,11.57,5,P1 Critical,auth-service,host-027,Network,firing,101
2024-05-14 17:38:21.326707,ALT-011732,HighCPU,cpu_util,84.88,80,P4 Low,auth-service,host-004,Compute,firing,211
2024-05-14 17:53:48.016560,ALT-012176,HighMemory,memory_util,107.08,85,P3 Medium,cache-cluster,host-039,Compute,firing,154
2024-05-14 18:07:42.115326,ALT-016255,LowRequestRate,request_rate,16.45,10,P2 High,cache-cluster,host-049,Application,firing,6
2024-05-14 19:10:12.891459,ALT-013992,DBConnectionPool,connection_pct,168.26,80,P1 Critical,message-broker,host-036,Database,resolved,65
2024-05-14 19:14:38.520593,ALT-019526,NetworkPacketLoss,packet_loss_pct,7.08,5,P2 High,reporting-service,host-036,Network,resolved,58
2024-05-14 19:18:45.565048,ALT-010464,HighGCPause,gc_pause_ms,480.53,500,P4 Low,api-gateway,host-027,Application,firing,133
2024-05-14 19:41:37.113649,ALT-008621,DiskFull,disk_util,104.26,90,P3 Medium,auth-service,host-040,Storage,resolved,212
2024-05-14 19:44:40.996266,ALT-003714,LowRequestRate,request_rate,9.73,10,P4 Low,analytics-engine,host-026,Application,firing,13
2024-05-14 19:45:26.957167,ALT-014801,HighErrorRate,error_rate,5.93,5,P3 Medium,cache-cluster,host-039,Application,resolved,82
2024-05-14 19:54:09.682402,ALT-009307,LowRequestRate,request_rate,13.93,10,P3 Medium,api-gateway,host-037,Application,firing,156
2024-05-14 20:02:09.710276,ALT-005088,LowNetworkThroughput,net_in_mbps,25.54,10,P1 Critical,analytics-engine,host-028,Network,resolved,140
2024-05-14 20:12:52.130230,ALT-018057,HighCPU,cpu_util,218.21,80,P1 Critical,auth-service,host-045,Compute,firing,142
2024-05-14 20:19:58.155269,ALT-001729,DiskFull,disk_util,182.64,90,P1 Critical,inventory-api,host-036,Storage,firing,147
2024-05-14 20:29:54.663054,ALT-018522,LowNetworkThroughput,net_in_mbps,25.13,10,P1 Critical,notification-service,host-012,Network,firing,93
2024-05-14 21:01:27.686930,ALT-002694,PodCrashLoop,restart_count,2.92,3,P4 Low,message-broker,host-045,Cloud,resolved,55
2024-05-14 21:06:19.014581,ALT-011213,HighCPU,cpu_util,204.23,80,P1 Critical,auth-service,host-002,Compute,resolved,161
2024-05-14 21:41:45.949659,ALT-000809,DiskFull,disk_util,105.0,90,P3 Medium,order-service,host-038,Storage,resolved,106
2024-05-14 21:43:56.011368,ALT-006247,NetworkPacketLoss,packet_loss_pct,6.27,5,P3 Medium,inventory-api,host-029,Network,firing,10
2024-05-14 21:53:11.093926,ALT-015891,LowRequestRate,request_rate,9.77,10,P4 Low,inventory-api,host-016,Application,resolved,99
2024-05-14 21:53:52.552922,ALT-018650,DiskFull,disk_util,239.64,90,P1 Critical,analytics-engine,host-018,Storage,resolved,112
2024-05-14 22:07:59.122184,ALT-006445,HighMemory,memory_util,214.11,85,P1 Critical,api-gateway,host-044,Compute,resolved,18
2024-05-14 22:16:23.287989,ALT-016373,HighGCPause,gc_pause_ms,815.39,500,P2 High,cache-cluster,host-007,Application,firing,181
2024-05-14 22:30:51.495510,ALT-000180,DBConnectionPool,connection_pct,124.19,80,P2 High,message-broker,host-002,Database,firing,95
2024-05-14 23:03:27.926987,ALT-008541,HighLatency,latency_ms,1464.59,1000,P2 High,notification-service,host-032,Application,firing,120
2024-05-14 23:08:19.861664,ALT-012022,DiskFull,disk_util,221.14,90,P1 Critical,inventory-api,host-009,Storage,firing,35
2024-05-14 23:09:59.045206,ALT-018302,HighCPU,cpu_util,94.4,80,P3 Medium,notification-service,host-037,Compute,resolved,125
2024-05-14 23:11:02.420447,ALT-014335,HighCPU,cpu_util,91.11,80,P3 Medium,auth-service,host-025,Compute,firing,29
2024-05-14 23:15:38.793135,ALT-013838,HighCPU,cpu_util,109.94,80,P3 Medium,api-gateway,host-022,Compute,firing,26
2024-05-14 23:40:06.008873,ALT-009124,HighErrorRate,error_rate,7.73,5,P2 High,api-gateway,host-045,Application,firing,57
2024-05-14 23:54:08.653479,ALT-003483,HighGCPause,gc_pause_ms,1055.09,500,P1 Critical,message-broker,host-024,Application,firing,68
2024-05-15 00:04:25.627177,ALT-018771,NetworkPacketLoss,packet_loss_pct,13.44,5,P1 Critical,cache-cluster,host-046,Network,resolved,36
2024-05-15 00:05:14.335335,ALT-000350,HighErrorRate,error_rate,6.52,5,P3 Medium,analytics-engine,host-048,Application,resolved,55
2024-05-15 00:19:32.408110,ALT-014163,PodCrashLoop,restart_count,4.14,3,P3 Medium,inventory-api,host-026,Cloud,resolved,170
2024-05-15 00:23:22.192375,ALT-003374,LowNetworkThroughput,net_in_mbps,15.13,10,P2 High,order-service,host-014,Network,firing,83
2024-05-15 00:26:58.285077,ALT-019411,DBConnectionPool,connection_pct,151.85,80,P1 Critical,auth-service,host-002,Database,firing,63
